original,translate
"Once this strangeness blows over, this will be the elite men and women who rebuild into true greatness","이 기이한 일이 지나가고 나면, 여기 있는 엘리트들이 진정한 위대함을 재건할 거야."
Back to Qs,질문으로 돌아가기
"Who's here, anyone famous?","여기 누가 왔나요? 유명한 사람이라도?"
WHO'S WHO,누가 왔나
"well we got bob, jimmy, the count, the duck, jessie and nefarious the magister","음, 밥, 지미, 백작, 오리, 제시, 그리고 사악한 마법사가 있지."
Return to qs,질문으로 복귀
Help coming?,도움이 오고 있나?
Nah,아니.
They don't care,그들은 신경 안 써.
Monsters in seas even if they could get here,올 수 있다 해도 바다엔 괴물들이 득실대니까.
"They know I can handle things, and I will","내가 처리할 수 있다는 걸 그들도 알고 있고, 난 해낼 거야."
Qs,질문들
How can I help?,어떻게 도와드리면 되죠?
Have you heard about Horryn?,호린에 대해 들으셨나요?
What's the occasion?,무슨 행사인가요?
Is help coming?,지원군은 오고 있나요?
I'm done here,볼일 끝났습니다.
#Chapter1Governor,#Chapter1Governor
#Chapter1IagoIntro,#Chapter1IagoIntro
"You lured me here, just to rob me, like a petty criminal?","날 털려고 유인한 건가? 좀도둑처럼?"
"Oh, you poor fool - if only you knew who you were dealing with","오, 불쌍한 바보 같으니. 네가 누구를 상대하는지 알기만 했어도."
The Queen has many friends in the Freymark,여왕님은 프레이마크에 친구가 많거든.
Freinds who prefer their dealings be kept from Imperial eyes,제국의 눈을 피해 거래하는 걸 선호하는 친구들 말이야.
"So when she bids me unfurl the black sails, I do","그래서 여왕님이 검은 돛을 펼치라 하시면, 난 그대로 따르지."
With pleasure I must add,기꺼이 말이야.
Iago smiles broadly,이야고가 활짝 웃는다.
Who are these 'friends'?,그 '친구들'이 누구지?
Iago puts his fingertips to his chin in mock umbrage,이야고가 턱에 손가락을 대며 짐짓 불쾌한 척한다.
You imply I exaggerate my exploits?,내 무용담을 과장한다고 생각하는군?
"No doubt I owe you my life, but I will not suffer my honor being questioned!","확실히 내 목숨을 빚지긴 했지만, 내 명예를 의심받는 건 참을 수 없어!"
I meant no offense,기분 나쁘게 할 생각은 없었어.
Your honour is intact,명예는 그대로야.
My patience is not,내 인내심은 아니지만.
Iago barks a wry laugh,이야고가 쓴웃음을 짓는다.
I consider myself above the petty politics of the Imperials and Freythen,난 제국과 프레이마크의 하찮은 정치질 따위는 초월했다고 생각하지만,
But - I am loyal to my 'Queen' - who currently sympathises with the Thanes of Freymark,현재 프레이마크의 영주들에게 동조하는 나의 '여왕님'께는 충성하고 있지.
"But if we must discuss politics, let us do so again somewhere warmer, with wine in our bellies","하지만 정치를 논해야 한다면, 좀 더 따뜻한 곳에서 뱃속에 와인을 채우고 다시 얘기하자고."
"Seeming to suddenly remember, Iago asks,","갑자기 생각난 듯 이야고가 묻는다."
"Things are not right here on Idra, are they?","여기 이드라 상황이 좋지 않지, 안 그래?"
What foulness has transpired here?,여기 무슨 더러운 일이 있었던 거지?
Horryn is lost,호린은 끝장났어.
"To what, no-one yet knows","무엇 때문인지는 아직 아무도 몰라."
Horryn's gone dark,호린이 어둠에 잠겼어.
Iago looks askance at you,이야고가 당신을 곁눈질로 쳐다본다.
"Well, that won't do, will it?","음, 그러면 안 되지, 안 그래?"
"In any case, we should make haste to the queen's lair","어쨌든, 서둘러 여왕님의 은신처로 가야겠어."
Not many places are safer than wherever she is,그분 곁보다 안전한 곳은 많지 않으니까.
"Before we go, I must ask","가기 전에 물어볼 게 있어."
Let's go,가자.
Iago,이야고
"Blessed stranger, I owe you my life!","축복받은 이방인이여, 덕분에 살았어!"
"When we could not spot the signal as expected, I feared we were trapped!","예상했던 신호를 찾지 못했을 때, 꼼짝없이 갇힌 줄 알았지!"
"But you are not my usual contact - tell me, to whom do I owe this debt of gratitude?","하지만 자네는 내 평소 연락책이 아닌데... 말해 보게, 누구에게 감사를 표해야 하지?"
"Though the gratitude appears genuine, there is a distinct tone of caution in his voice","감사는 진심 같지만, 목소리에는 경계심이 묻어난다."
We are allies of the 'Queen','여왕'의 동맹이다.
I'm a professional,난 프로야.
That's all,그게 다야.
You thank me too soon,감사 인사가 너무 이르군.
Give up your arms!,무기를 버려라!
Yes I guessed as much!,그래, 그럴 줄 알았어!
"Non the less, I owe you my life","그래도 덕분에 목숨을 건졌어."
"Had it not been for you we would have been trapped and, I fear, lost to that foul abomination from the deep!","자네가 아니었으면 갇혀서 저 심연의 흉물에게 당했을 거야!"
How so?,어째서?
"Nevertheless, I owe you my life","어쨌든 덕분에 살았어."
A foul leviathan of the depths came upon us as soon as we spotted Idra!,이드라를 발견하자마자 심연의 더러운 레비아탄이 덮쳐왔어!
But my ship is fast and the wind was at my back,하지만 내 배는 빠르고 바람도 등지고 있었지.
"Had it not been, we would be ffeding the fish now","안 그랬으면 지금쯤 물고기 밥이 됐을 거야."
Go on,계속해.
Spare me the drama!,호들갑 좀 떨지 마!
"Bless the stars, we made it to the realtive safetfy of the outer searocks","별들의 가호로 외곽 암초 지대까지 안전하게 왔어."
"The leviathan it seems, will not give chase into shallow waters","레비아탄 놈도 얕은 물까지는 쫓아오지 않는 모양이야."
"However, we had gone from the frying pan, into the fire!","하지만 산 넘어 산이었지!"
Go on!,계속해!
Oh spare me the drama!,아, 호들갑 좀 그만 떨어!
Imperials prowl the shores and costs of Idra due to the nature of the cargo we carry and the friends we keep,우리가 싣고 있는 화물과 거래하는 친구들 때문에 제국 놈들이 이드라 해안을 어슬렁거리고 있거든.
We did not dare approach land until the signal was given!,신호가 떨어지기 전엔 감히 육지에 접근할 엄두도 못 냈지!
I don't have time for this drama!,이런 연극 놀음 들어줄 시간 없어!
You've fallen into my trap!,넌 내 함정에 걸려들었어!
Now give up your arms!,자, 무기를 버려!
"You may sail with me, if you wish it?","원한다면 나와 함께 항해해도 좋아."
"We'll stay close to the coast, it should be perfectly safe","해안을 따라가면 안전할 거야."
Thank you - I accept,고마워. 받아들이지.
We'll meet you there,거기서 보지.
"I know it was angry, possessed of many tentacles, and had a deep hunger for handsome, daring sailors","그 녀석이 화가 나 있고, 촉수가 많으며, 잘생기고 대담한 선원을 몹시 굶주려 한다는 건 알지."
"Beyond that, the thing is a bloody terrifying mystery to me","그 외에는 나한테도 빌어먹게 무시무시한 미스터리야."
That about lines up with my experience,내 경험이랑 비슷하군.
"I doubt it's that discerning, but yes","그렇게 까다로울 것 같진 않지만, 그래."
Iago grins rakishly,이야고가 방탕하게 웃는다.
We need your ship!,당신의 배가 필요해!
What do you know of the leviathan?,레비아탄에 대해 뭘 알지?
What cargo do you carry?,무슨 화물을 싣고 있나?
It's time we got going,이제 갈 시간이야.
I understand your desire - she's quite the beauty,그 마음 이해해. 정말 아름다운 배니까.
"Sleek, trusty - happy so long as she has a few strong hands on her","날렵하고 믿음직스럽지. 튼튼한 일꾼 몇 명만 있으면 아주 훌륭해."
But I guess you had something more specific in mind?,하지만 좀 더 구체적인 계획이 있는 것 같군?
I need to sail into the Black Priory,검은 수도원으로 들어가야 해.
"To get off this rock, for good","이 섬을 영원히 뜨기 위해서."
Try asking me again - and a little more politely - after we've visited my lady the Queen,우리 여왕님을 뵙고 나서 다시, 좀 더 정중하게 물어봐.
And when you can reassure me that the many-legged sea-bastard won't smash us into smithereens,그리고 그 다리 많은 바다 괴물이 우릴 산산조각 내지 않을 거라고 안심시켜 준다면 말이야.
I will,그러지.
I'll ask however I please,내 마음대로 물어볼 거야.
#Chapter1MinorEncounters,#Chapter1MinorEncounters
Dead Sailors,죽은 선원들
Corpses litter the ground,시체들이 땅에 널려 있다.
"Tragically, these sailors appear to have made it to shore only to be brutally murdered","비극적이게도, 이 선원들은 해안에 도착했지만 잔인하게 살해당한 것 같다."
The horrid wounds and grusome dismemberments tells you that this must have been the work of mad men,끔찍한 상처와 처참하게 절단된 시신들은 광인들의 짓임이 분명하다.
The work of those bloody reavers no doubt,틀림없이 그 피에 굶주린 약탈자들 짓이겠군.
Rolands growls,롤랜드가 으르렁거린다.
Rats,쥐들
"As you enter the darkened lighthouse, you spot a pair of hideously transformed creatures that must once have been rats!","어두운 등대에 들어서자 흉측하게 변해버린 생물체 두 마리가 보인다. 한때는 쥐였을 것이다!"
They scurry off into the darkness leaving you with a pounding heart,놈들은 어둠 속으로 달아나고 당신의 심장은 쿵쿵거린다.
You must be carefull as you advance,앞으로 나아갈 때 조심해야 한다.
#Chapter1Mistress,#Chapter1Mistress
"There are many beautiful women, elegantly and richly dressed and coiffed, mincing around the room - but one stands clearly apart","우아하고 화려하게 차려입은 많은 미녀가 방 안을 거닐고 있지만, 유독 눈에 띄는 한 사람이 있다."
"Not because she’s somehow on another plane of beatific loveliness - quite the opposite - she’s dressed as plainly as could be considered ‘polite’, her hair is piled high - but more like a stack of bird nests than the latest court fashion","천상의 아름다움을 지녀서가 아니다. 오히려 그 반대다. '예의'를 갖췄다고 할 수 있을 정도로만 평범하게 입었고, 머리는 높게 쌓아 올렸지만 최신 궁정 유행이라기보다는 새 둥지 더미 같다."
It also appears she’s applied her makeup with the intention of looking as fierce as possible,화장 또한 최대한 사납게 보이려고 한 것 같다.
Don’t tell me” she sighs,"설마..." 그녀가 한숨을 쉰다.
You forgot your ball gowns,무도회 드레스를 잊어버린 건 아니겠지.
We’re not here for the party,파티 때문에 온 게 아닙니다.
