"The man casts a glance around the lavish occasion, then bows","El hombre echa un vistazo alrededor de la fastuosa ocasión, luego hace una reverencia",
"The Governor and Imperial Steward of Idra, Varain Kalthuun, welcomes you to the last bastion of civilisation - who might you be?'","El Gobernador y Mayordomo Imperial de Idra, Varain Kalthuun, te da la bienvenida al último bastión de la civilización - ¿quién eres tú?",
Mercenary,Mercenario,
your worst niughtmare,tu peor pesadilla,
something else,algo más,
"Yes, well, more the merrier I say","Sí, bueno, cuanto más mejor",
This is the place to be,Este es el lugar para estar,
I'd offer you a tour but discovering it for yourself is half the fun,Te ofrecería un tour pero descubrirlo por ti mismo es la mitad de la diversión,
Anything I can help you with before you make merry?,¿Algo en lo que pueda ayudarte antes de que te alegres?,
I can think of one or two things,Se me ocurren una o dos cosas,
I'll go explore,Iré a explorar,
GO ORF,GO ORF,
Quite so,Así que,
"I'm sure I will bump into you shortly - until then, I only ask you stay out of any room with a closed door","Estoy seguro de que me encontraré contigo en breve - hasta entonces, sólo te pido que te mantengas fuera de cualquier habitación con una puerta cerrada",
LEAVE,LARGO,
If you need anything... hah!,Si necesitas algo...,
You won't,No lo harás,
I'm sure we'll see one another again soon,Estoy seguro de que nos volveremos a ver pronto,
Of course,Por supuesto,
Truly frightful business,Un asunto realmente espantoso,
I always said that dingy Priory would wreak havoc somehow,Siempre dije que ese sucio Priorato causaría estragos de alguna manera,
"Not much to be done now, of course, other than leave whatever is happening well alone","No hay mucho que hacer ahora, por supuesto, aparte de dejar lo que sea que esté pasando en paz",
It'll blow over,Se pasará,
Qs again,Qs de nuevo,
Can you elaborate?,¿Puedes explicarlo?,
Horryn MORE,Horryn MÁS,
"Yes sure here are some thoughts: some kind of natural disaster, precipitated by their own folly - idk","Sí, claro, aquí hay algunos pensamientos: algún tipo de desastre natural, precipitado por su propia locura - idk",
It could all be tainted,Todo podría estar contaminado,
QUARANTINING,QUARANTINING,
What will the mainland say about it?,¿Qué dirá el continente al respecto?,
Backto Qs,Backto Qs,
Coward!!,¡Cobarde!!,
OCCASION,OCASIÓN,
justification for just keeping the status quo,justificación para simplemente mantener el status quo,
Saviour xomplex,Salvador xomplex,
"Once this strangeness blows over, this will be the elite men and women who rebuild into true greatness","Una vez que esta extrañeza sopla más, estos serán los hombres y mujeres de élite que reconstruir en la verdadera grandeza",
Back to Qs,Volver a Qs,
"Who's here, anyone famous?","¿Quién está aquí, alguien famoso?",
WHO'S WHO,QUIEN ES QUIEN,
"well we got bob, jimmy, the count, the duck, jessie and nefarious the magister","bueno tenemos a bob, jimmy, el conde, el pato, jessie y nefasto el magister",
Return to qs,Volver a qs,
Help coming?,¿Viene ayuda?,
Nah,Nah,
They don't care,No les importa,
Monsters in seas even if they could get here,Monstruos en los mares incluso si pudieran llegar aquí,
"They know I can handle things, and I will","Saben que puedo manejar las cosas, y lo haré",
Qs,Qs,
How can I help?,¿Cómo puedo ayudar?,
Have you heard about Horryn?,¿Has oído hablar de Horryn?,
What's the occasion?,¿Cuál es la ocasión?,
Is help coming?,¿Viene ayuda?,
I'm done here,He terminado aquí,
#Chapter1Governor,#Capítulo1Gobernador,
#Chapter1IagoIntro,#Capítulo1IagoIntro,
"You lured me here, just to rob me, like a petty criminal?","¿Me atrajiste hasta aquí, sólo para robarme, como un pequeño criminal?",
"Oh, you poor fool - if only you knew who you were dealing with","Oh, pobre tonto - si sólo supieras con quién estás tratando",
There needs to be an option to attack and kill Iago to take his ship and appease the governour,Tiene que haber una opción de atacar y matar a Iago para tomar su barco y apaciguar al gobernador,
The Queen has many friends in the Freymark,La Reina tiene muchos amigos en la Freymark,
Freinds who prefer their dealings be kept from Imperial eyes,Amigos que prefieren que sus tratos se mantengan lejos de los ojos imperiales,
"So when she bids me unfurl the black sails, I do","Así que cuando ella me pide que despliegue las velas negras, lo hago",
With pleasure I must add,Con placer debo añadir,
Iago smiles broadly,Iago sonríe ampliamente,
Who are these 'friends'?,¿Quiénes son estos «amigos»?,
Iago puts his fingertips to his chin in mock umbrage,Iago se lleva las yemas de los dedos a la barbilla en señal de enfado,
You imply I exaggerate my exploits?,¿Insinúas que exagero mis hazañas?,
"No doubt I owe you my life, but I will not suffer my honor being questioned!","Sin duda te debo la vida, pero no permitiré que se cuestione mi honor.",
I meant no offense,No pretendía ofenderte,
Your honour is intact,Tu honor está intacto,
My patience is not,Mi paciencia no lo está,
Iago barks a wry laugh,Iago suelta una carcajada irónica,
I consider myself above the petty politics of the Imperials and Freythen,Me considero por encima de la mezquina política de los imperiales y los Freythen,
But - I am loyal to my 'Queen' - who currently sympathises with the Thanes of Freymark,Pero -soy leal a mi «Reina»- que actualmente simpatiza con los Thanes de Freymark,
"But if we must discuss politics, let us do so again somewhere warmer, with wine in our bellies","Pero si tenemos que discutir de política, hagámoslo de nuevo en algún lugar más cálido, con vino en la barriga",
"Seeming to suddenly remember, Iago asks,","Pareciendo recordar de repente, Iago pregunta,",
"Things are not right here on Idra, are they?","Las cosas no están bien aquí en Idra, ¿verdad?",
What foulness has transpired here?,¿Qué asquerosidad ha ocurrido aquí?,
Horryn is lost,Horryn está perdido,
"To what, no-one yet knows",¿A qué? Nadie lo sabe aún,
Horryn's gone dark,Horryn se ha vuelto oscuro,
Iago looks askance at you,Iago te mira con recelo,
"Well, that won't do, will it?","Bueno, eso no servirá, ¿verdad?",
"In any case, we should make haste to the queen's lair","En cualquier caso, debemos apresurarnos a la guarida de la reina",
Not many places are safer than wherever she is,No hay muchos lugares más seguros que donde ella esté,
"Before we go, I must ask","Antes de irnos, debo preguntar",
Agreed,De acuerdo,
Let's go,Vamos,
Iago,Iago,
"Blessed stranger, I owe you my life!","¡Bendito forastero, te debo la vida!",
"When we could not spot the signal as expected, I feared we were trapped!","Cuando no pudimos encontrar la señal como esperábamos, temí que estuviéramos atrapados.",
"But you are not my usual contact - tell me, to whom do I owe this debt of gratitude?","Pero usted no es mi contacto habitual - dígame, ¿a quién debo esta deuda de gratitud?",
"Though the gratitude appears genuine, there is a distinct tone of caution in his voice","Aunque la gratitud parece genuina, hay un claro tono de cautela en su voz",
We meet Iago as he comes ashore as we guide him in,Nos encontramos con Iago cuando llega a tierra mientras le guiamos en,
We are allies of the 'Queen',Somos aliados de la «Reina»,
I'm a professional,Soy un profesional,
That's all,Eso es todo,
You thank me too soon,Me das las gracias demasiado pronto,
Give up your arms!,¡Deja las armas!,
Yes I guessed as much!,"Sí, lo suponía.",
"Non the less, I owe you my life","Sin embargo, te debo mi vida",
"Had it not been for you we would have been trapped and, I fear, lost to that foul abomination from the deep!","¡Si no hubiera sido por ti estaríamos atrapados y, me temo, perdidos ante esa abominación de las profundidades!",
How so?,¿Cómo es eso?,
"Nevertheless, I owe you my life","Sin embargo, te debo la vida",
A foul leviathan of the depths came upon us as soon as we spotted Idra!,¡Un asqueroso leviatán de las profundidades se nos echó encima en cuanto avistamos a Idra!,
But my ship is fast and the wind was at my back,Pero mi barco es rápido y el viento estaba a mi favor,
"Had it not been, we would be ffeding the fish now","Si no hubiera sido así, estaríamos alimentando a los peces ahora",
Go on,Sigue,
Spare me the drama!,¡Ahórrame el drama!,
"Bless the stars, we made it to the realtive safetfy of the outer searocks","Benditas sean las estrellas, llegamos a la seguridad real de los mares exteriores",
"The leviathan it seems, will not give chase into shallow waters",El leviatán parece que no nos perseguirá en aguas poco profundas,
"However, we had gone from the frying pan, into the fire!","Sin embargo, habíamos pasado de la sartén al fuego.",
Iago has a dramatic flair!,Iago tiene un toque dramático.,
Go on!,¡Adelante!,
Oh spare me the drama!,"¡Oh, ahórrame el drama!",
Imperials prowl the shores and costs of Idra due to the nature of the cargo we carry and the friends we keep,Los imperiales merodean por las costas de Idra debido a la naturaleza de la carga que transportamos y los amigos que mantenemos,
We did not dare approach land until the signal was given!,¡No nos atrevimos a acercarnos a tierra hasta que se dio la señal!,
I see,Veo,
I don't have time for this drama!,¡No tengo tiempo para este drama!,
You've fallen into my trap!,¡Habéis caído en mi trampa!,
Now give up your arms!,¡Ahora entregad las armas!,
"You may sail with me, if you wish it?","Puedes navegar conmigo, si lo deseas...",
"We'll stay close to the coast, it should be perfectly safe","Nos quedaremos cerca de la costa, debería ser perfectamente seguro",
Thank you - I accept,Gracias - Acepto,
We'll meet you there,Nos encontraremos allí,
"I know it was angry, possessed of many tentacles, and had a deep hunger for handsome, daring sailors","Sé que estaba enojado, poseído por muchos tentáculos, y tenía un profundo hambre de marineros guapos y atrevidos",
"Beyond that, the thing is a bloody terrifying mystery to me","Más allá de eso, la cosa es un maldito misterio aterrador para mí",
That about lines up with my experience,Eso coincide con mi experiencia,
"I doubt it's that discerning, but yes","Dudo que sea tan exigente, pero sí",
